日期,开盘价,最高价,最低价,收盘价,成交量,成交额
20240719,2.21,2.25,2.2,2.25,17385300,38845430
20240722,2.24,2.45,2.22,2.33,49310800,114756007
20240723,2.34,2.37,2.26,2.28,33094800,76402795
20240724,2.26,2.28,2.21,2.22,21095400,47252255
20240725,2.2,2.26,2.19,2.26,19502100,43685418
20240726,2.26,2.36,2.24,2.33,35633900,82457386
20240729,2.32,2.35,2.26,2.32,30521000,70274152
20240730,2.33,2.38,2.32,2.35,33335500,78313060
20240731,2.34,2.42,2.3,2.42,48838400,116299207
20240801,2.42,2.43,2.36,2.38,29065100,69351611
20240802,2.35,2.4,2.33,2.34,28477600,67231018
20240805,2.32,2.47,2.31,2.39,65309700,157499636
20240806,2.37,2.52,2.36,2.47,71045500,173189645
20240807,2.44,2.46,2.38,2.4,45926100,110433897
20240808,2.37,2.45,2.34,2.42,40472300,96744940
20240809,2.41,2.43,2.35,2.36,28365000,67421301
20240812,2.34,2.36,2.27,2.28,24862500,57387166
20240813,2.29,2.32,2.25,2.31,16459300,37666670
20240814,2.32,2.48,2.3,2.41,64492000,154425715
20240815,2.39,2.69,2.37,2.59,115417700,293305963
20240816,2.54,2.61,2.49,2.51,86353200,218521006
20240819,2.48,2.65,2.48,2.58,87531100,224725605
20240820,2.52,2.62,2.47,2.55,73209100,185651656
20240821,2.54,2.59,2.45,2.46,57522700,143678330
20240822,2.44,2.48,2.34,2.36,41390100,98811521
20240823,2.34,2.38,2.28,2.36,30832800,71993527
20240826,2.36,2.37,2.3,2.35,22702300,53115792
20240827,2.34,2.38,2.25,2.26,30351400,70091442
20240828,2.25,2.3,2.21,2.28,24425500,55098346
20240829,2.26,2.3,2.23,2.28,20779000,47154873
20240830,2.25,2.74,2.25,2.74,198763500,515126708
20240902,2.69,2.72,2.57,2.58,132983200,348429747
20240903,2.6,2.65,2.52,2.56,66694800,171242069
20240904,2.56,2.56,2.48,2.51,44913900,112848246
20240905,2.52,2.59,2.5,2.54,65814300,167330589
20240906,2.51,2.6,2.5,2.5,54141200,137351453
20240909,2.48,2.53,2.46,2.49,31804800,79270843
20240910,2.49,2.51,2.41,2.48,37624100,92325827
20240911,2.46,2.46,2.41,2.45,23589700,57406327
20240912,2.45,2.49,2.43,2.44,23227200,56951161
20240913,2.46,2.46,2.38,2.38,25288400,60829533
20240918,2.38,2.4,2.3,2.36,20452400,47926279
20240919,2.39,2.48,2.36,2.46,32480500,78896283
20240920,2.46,2.47,2.4,2.44,22885900,55559306
20240923,2.43,2.45,2.41,2.42,18793300,45548835
20240924,2.43,2.6,2.43,2.56,67937400,171360656
20240925,2.57,2.67,2.52,2.59,90670300,235509550
20240926,2.56,2.64,2.56,2.63,55050400,143203043
20240927,2.66,2.79,2.64,2.71,103988800,281587687
20240930,2.81,3.15,2.76,3.11,135764700,400405751
20241008,3.69,3.7,3.2,3.49,137944000,472686300
20241009,3.31,3.32,2.96,2.96,96956800,303758949
20241010,3.03,3.11,2.91,3,58607500,176958111
