日期,开盘价,最高价,最低价,收盘价,成交量,成交额
20240719,17.59,18.14,17.42,17.93,4593400,82071442
20240722,17.82,18.17,17.65,18.07,3233300,57963259
20240723,18.18,18.39,17.6,17.65,3506200,63385940
20240724,17.62,17.93,17.13,17.2,3376200,58850581
20240725,17.08,17.82,16.87,17.37,4031600,70120178
20240726,17.42,17.83,17.35,17.72,3228200,57018647
20240729,17.72,18.56,17.36,18.33,6251200,113017804
20240730,18.34,18.88,18.12,18.47,7057900,130879881
20240731,18.8,19.66,18.7,19.3,10859000,208214655
20240801,19,19.56,19,19.46,8270000,159294307
20240802,19.15,19.97,19.1,19.49,10745200,211180709
20240805,19.13,19.46,18.23,18.3,8744600,164928013
20240806,18.85,18.89,18.17,18.48,5476400,101016705
20240807,18.51,18.58,18.16,18.21,4005900,73406867
20240808,18.19,18.31,17.46,17.69,4350500,77044163
20240809,18,19.3,17.99,18.03,7252400,133606364
20240812,17.95,18.15,17.4,17.52,4864000,85589601
20240813,17.36,18.02,17.36,18,3603100,63930412
20240814,18.05,18.07,17.76,17.79,2505000,44885498
20240815,17.84,18.03,17.44,17.75,2969600,52794150
20240816,17.78,17.91,17.35,17.42,3412300,60010278
20240819,17.55,17.8,17.19,17.43,2740200,48094492
20240820,17.38,17.58,16.93,17.01,2851000,48910209
20240821,17.05,17.32,16.92,17.15,1897500,32537328
20240822,17.25,17.28,16.75,16.75,2186700,37070635
20240823,17,17.1,16.41,16.7,2127900,35607281
20240826,16.78,17.39,16.64,17.36,3309300,56856262
20240827,16.88,16.95,16.11,16.23,4692000,76438963
20240828,16.12,16.44,16.02,16.24,2441000,39711807
20240829,16.17,16.87,16.03,16.75,3515200,58258025
20240830,16.73,17.39,16.68,17.15,3428900,58819986
20240902,17.2,19.15,17.15,17.63,7850900,140933331
20240903,17.34,18.1,17.2,17.88,5856000,103746558
20240904,17.62,17.62,16.96,17.06,4947400,85338375
20240905,17.27,17.35,17.06,17.18,2965200,50941998
20240906,17.18,17.34,16.66,16.73,2923700,49592017
20240909,16.61,16.97,16.41,16.77,1919500,32213543
20240910,16.88,17.08,16.48,16.96,2192800,36902026
20240911,16.9,17.12,16.78,16.98,2145400,36412029
20240912,16.94,17.14,16.52,16.54,2203900,37117929
20240913,16.85,16.98,16.27,16.28,2170500,35724310
20240918,16.25,16.37,15.78,16.11,2331600,37344086
20240919,16.15,16.76,16.15,16.65,3060100,50545415
20240920,16.69,16.69,16.08,16.14,2501400,40705494
20240923,16.17,16.33,15.98,16.16,2321000,37535239
20240924,16.31,16.75,16.15,16.75,3560800,58803429
20240925,16.9,17.35,16.84,17,4177900,71563751
20240926,17,17.37,16.84,17.34,3750600,64309452
20240927,17.56,18.59,17.47,18.15,7721200,138967789
20240930,19.01,21.08,18.35,20.7,12339400,242917341
20241008,24.62,24.65,21.16,23.18,13097300,297806579
20241009,21.87,22.09,19.63,19.81,9790700,205982624
20241010,20.11,21.61,20,20.6,9102900,188979892
20241011,20.5,20.7,19.18,19.53,6074100,120011295
20241014,19.44,20.21,19.4,20.17,4670000,92856198
20241015,20.03,20.83,19.83,20.38,6358800,130000028
20241016,19.96,20.83,19.85,20.61,4876000,99450906
20241017,20.7,21.48,20.25,20.51,6055100,125709039
20241018,20.38,21.85,20.31,21.49,10675400,228734101
20241021,21.45,23.48,21.26,22.79,12898700,287613781
20241022,23,23.58,22.22,22.47,13391300,306138331
20241023,22.25,22.99,21.94,22.08,8872400,198940129
20241024,22.39,22.39,21.81,21.85,4750600,104713881
20241025,21.82,22.64,21.72,22.53,6577700,147460955
20241028,22.6,24.09,22.6,23.53,13273700,312663567
20241029,23.1,23.28,22.06,22.09,9928400,222838952
20241030,22.04,23.68,21.52,22.78,10560900,239551452
20241031,22.89,23.3,22.61,23.02,9873600,226783161
20241101,22.69,22.98,21.23,21.44,7661600,167679961
20241104,21.34,22.22,21.16,22.13,4760200,104218529
20241105,22.12,22.55,21.96,22.48,5998000,134059988
20241106,22.78,24.2,22.78,23.25,13843700,325056322
20241107,22.8,23.26,22.63,22.97,8083500,184934632
20241108,23.26,23.41,22.76,22.81,8219400,189628853
