日期,开盘价,最高价,最低价,收盘价,成交量,成交额
20210318,5.4,5.98,5.36,5.98,105481842,611600489
20210319,6,6.14,5.77,5.86,134769084,803005426
20210322,5.95,6.04,5.7,5.95,97078764,572579980
20210323,5.89,5.93,5.54,5.57,90455065,511847726
20210324,5.46,6.13,5.43,6.13,104970857,630419744
20210325,6.3,6.74,6.1,6.74,162574775,1044125020
20210326,7.1,7.41,6.56,6.65,277871701,1953010047
20210329,6.6,7.17,6.6,6.75,219492363,1507866549
20210330,6.45,6.47,6.08,6.08,183148031,1124660031
20210331,6.03,6.16,5.93,5.98,98875088,598048160
20210401,5.95,6.14,5.82,6.08,96038725,574328627
20210402,6.07,6.19,5.86,5.94,100239529,601723236
20210406,5.93,6.25,5.93,6.21,105927381,650805403
20210407,6.15,6.31,6.04,6.19,89195500,549178720
20210408,6.15,6.15,5.95,5.96,70081092,421068636
20210409,5.94,6.04,5.81,6,61487541,364651809
20210412,5.91,5.91,5.52,5.61,77996550,446964580
20210413,5.53,5.66,5.5,5.56,39109168,217811844
20210414,5.55,5.64,5.4,5.59,38146128,211206119
20210415,5.47,5.51,5.35,5.39,47987875,259630121
20210416,5.43,5.57,5.4,5.56,44382609,243924262
20210419,5.56,5.72,5.52,5.55,53551747,299363454
20210420,5.52,5.66,5.45,5.46,49962298,276234118
20210421,5.41,5.5,5.38,5.47,35148649,191081685
20210422,5.47,5.55,5.39,5.54,42351567,231722826
20210423,5.54,5.55,5.36,5.37,38293751,207827105
20210426,5.3,5.32,5.12,5.12,47508176,245748945
20210427,5.22,5.26,5.13,5.2,30432011,157997065
20210428,5.12,5.19,5.09,5.19,21203370,109094407
20210429,5.14,5.22,5.11,5.15,23338868,120358839
20210430,5.18,5.23,5.04,5.06,28545790,146186479
20210506,5.12,5.2,5.1,5.17,32066306,165325662
20210507,5.23,5.45,5.22,5.39,61636086,331210166
20210510,5.46,5.7,5.31,5.69,79691389,442441816
20210511,5.64,5.71,5.48,5.6,54107721,302243404
20210512,5.55,5.63,5.48,5.57,39138367,216443856
20210513,5.49,5.62,5.45,5.51,35945303,199639055
20210514,5.49,5.72,5.49,5.56,49749066,278864620
20210517,5.51,6,5.43,5.94,111785434,647081711
20210518,5.96,6.16,5.85,5.94,85585391,509626647
20210519,5.92,5.99,5.76,5.78,59247850,346386445
20210520,5.89,6.25,5.85,5.85,103938236,624070404
20210521,5.83,6.44,5.83,6.44,118302481,736420230
20210524,7.08,7.08,7.08,7.08,11799363,83539490
20210525,7.79,7.79,7.38,7.79,347740132,2660210571
20210526,7.85,8.57,7.85,8.57,137913853,1149281088
20210527,8.44,8.44,7.77,8.22,262958416,2142641891
20210528,8.13,8.87,8.1,8.19,248418296,2087543544
20210531,8.55,9.01,8.55,9.01,207776424,1854188509
20210601,9.17,9.35,8.11,8.72,214781975,1859291453
20210602,8.61,9.59,8.61,9.59,191616285,1804894323
20210603,9.25,10.19,9.09,9.24,231834896,2208862798
20210604,9.31,9.55,8.78,9.49,167893570,1536891528
20210607,9.58,10.19,9.29,9.99,195895638,1927900709
20210608,9.99,10.67,9.65,9.68,168940774,1710359570
20210609,9.21,9.75,9.06,9.15,141254463,1325721551
20210610,9.3,9.68,8.66,9.68,153187401,1404370004
20210611,9.4,10.55,9.27,10.26,180140032,1796463273
20210615,10.05,10.26,9.23,9.23,141181949,1335513182
20210616,9,9.7,8.81,9.38,139600625,1303980057
20210617,9.15,9.86,9.1,9.8,117583491,1112239055
20210618,9.58,10.78,9.53,10.64,196526186,2062479064
20210621,10.4,11.3,10.32,10.8,126119710,1379755928
20210622,11.03,11.27,10.35,10.72,124980533,1361974416
20210623,10.82,11.13,10.35,10.8,110456942,1187372175
20210624,10.94,11.45,10.7,10.82,103675741,1140236321
20210625,10.64,11.31,10.4,11.25,115659667,1270978727
20210628,11.28,11.78,11.18,11.54,113352281,1305277369
20210629,11.5,11.5,10.39,10.75,172668644,1848538008
20210630,10.5,11.19,10.38,10.57,116026064,1248575070
20210701,10.47,10.84,9.51,9.51,157430277,1569217561
20210702,9.23,9.41,8.88,9,93909417,851596036
20210705,9.05,9.13,8.76,9.02,65895545,589967629
20210706,9.03,9.7,8.93,9.67,109143448,1022129111
20210707,9.54,9.75,9.29,9.44,76957409,727530640
20210708,9.77,10.38,9.67,10.38,135927261,1381973668
20210709,10.17,10.56,10.09,10.41,101550453,1049669587
20210712,10.6,10.99,10.15,10.7,95272826,1006727412
20210713,10.55,11.77,10.51,11.77,105760709,1193013212
20210714,12.09,12.61,11.3,11.7,175856232,2111894542
20210715,11.45,11.69,11.07,11.18,98794351,1118242914
20210716,11.1,11.48,10.63,10.72,126079208,1387894705
20210719,10.57,10.6,9.88,10.01,99491171,1012693188
20210720,9.95,10.26,9.75,10.08,83602354,841117909
20210721,10.07,10.88,9.98,10.69,102096629,1065902530
20210722,10.7,11.35,10.42,10.9,109337098,1187680038
20210723,10.88,10.88,10.25,10.36,88807881,932233207
20210726,10.35,10.78,10.2,10.47,85220011,900796973
20210727,10.56,10.63,9.63,9.71,79934798,811721097
20210728,9.66,10.05,9.04,9.87,65635710,632948735
20210729,10.08,10.1,9.74,9.8,51252025,507510334
20210730,9.68,9.9,9.2,9.48,67542449,641161358
20210802,9.39,10.12,9.21,10,65251784,637684723
20210803,9.8,9.9,9.64,9.67,45431861,442970543
20210804,9.66,9.84,9.41,9.8,45259308,435193366
20210805,9.7,9.7,9.06,9.11,74412713,689619830
20210806,9.18,9.89,8.95,9.73,77675147,733297356
20210809,9.95,10.67,9.95,10.3,96506274,995400101
20210810,10.23,10.4,9.86,10.13,70139182,709325035
20210811,10.24,10.74,10.05,10.62,94917940,995107946
20210812,10.45,11.08,10.27,10.42,74613240,785161621
20210813,10.55,11.18,10.31,10.93,105287482,1134995451
20210816,10.73,10.87,10.1,10.25,105617144,1091006994
20210817,10.19,10.53,9.75,9.82,81156850,824050938
20210818,9.36,9.65,8.9,9.47,79166201,739756184
20210819,9.46,9.49,8.83,8.96,112511506,1019457959
20210820,9,9.28,8.6,8.72,107650312,958703129
20210823,8.58,8.62,8.26,8.38,118860144,994635353
20210824,8.32,8.45,8.12,8.37,86439846,713617775
20210825,8.32,8.84,8.23,8.79,101975130,868550480
20210826,8.7,8.71,8.4,8.4,73566978,627167009
20210827,8.3,8.46,8.18,8.33,47837454,396142206
20210830,8.3,8.43,8.17,8.2,52371876,432661353
20210831,8.19,8.24,8.02,8.13,41488799,337264438
20210901,8.14,8.36,8.08,8.17,45862674,377560230
20210902,8.34,8.65,8.33,8.58,77962672,663668627
20210903,8.42,8.84,8.38,8.51,63999118,550621627
20210906,8.51,8.62,8.21,8.29,53358325,445170622
20210907,8.31,8.36,8.19,8.3,45572550,377082484
20210908,8.3,8.7,8.28,8.56,75186417,641245529
20210909,8.57,8.58,8.3,8.37,57004274,479146956
20210910,8.32,8.78,8.25,8.54,79574642,682284951
20210913,8.79,8.88,8.5,8.58,57783672,498322300
20210914,8.47,8.48,8.22,8.28,57772448,480928644
20210915,8.22,8.25,8.05,8.16,42735630,348121871
20210916,8.17,8.34,8.08,8.1,46655490,382590200
20210917,8.05,8.07,7.41,7.61,77783959,595445088
20210922,7.5,7.77,7.35,7.76,43850618,331478581
20210923,7.79,8.54,7.79,8.54,87246275,736062273
20210924,8.6,8.73,8.07,8.26,117776231,981207828
20210927,8.17,8.31,7.9,7.92,58038925,468607718
20210928,7.86,8.07,7.71,7.9,39344965,310304141
20210929,7.74,7.88,7.48,7.5,39452544,301152474
20210930,7.5,8.15,7.48,7.97,56212439,439827257
20211008,7.9,8.17,7.78,7.86,38125085,302098263
20211011,7.9,7.94,7.67,7.81,24661837,191870718
