日期,开盘价,最高价,最低价,收盘价,成交量,成交额
20210610,3.18,3.82,3.18,3.82,157381727,596262425
20210611,4.2,4.2,4.2,4.2,34734080,145883136
20210615,4.62,4.62,4.23,4.62,3645307535,16407455025
20210616,4.61,5.07,4.35,4.95,3148735015,15016698493
20210617,4.87,5.45,4.77,5.45,1309220800,6872921051
20210618,5.9,6,5.78,6,602439242,3565611747
20210621,6.6,6.6,6.6,6.6,139373536,919865338
20210622,7.26,7.26,7.26,7.26,36165464,262561269
20210623,7.99,7.99,7.99,7.99,23131229,184818520
20210624,8.79,8.79,7.19,7.32,3516945258,27698437625
20210625,6.99,7.54,6.71,6.89,2193758779,15295257913
20210628,6.75,6.75,6.33,6.35,1881854931,12244437657
20210629,6.22,6.86,6.11,6.68,1953941107,12859344779
20210630,6.52,6.54,6.28,6.36,1270944387,8106076688
20210701,6.3,6.55,6.23,6.25,980696563,6247749212
20210702,6.27,6.32,5.9,5.95,1066739563,6406020192
20210705,5.9,5.98,5.7,5.84,913494884,5287802860
20210706,5.85,6.42,5.75,6.42,1666310626,10229750031
20210707,6.3,6.64,6.12,6.38,1527864614,9674468557
20210708,6.46,6.89,6.31,6.76,1542166014,10289354077
20210709,6.68,7.18,6.53,6.96,1454306182,10042488423
20210712,6.86,7,6.64,6.78,1183712733,8044042166
20210713,6.67,7.15,6.62,6.99,1304790744,9078657783
20210714,6.99,7.15,6.69,6.81,1169349529,8087320908
20210715,6.71,6.78,6.42,6.59,858209183,5655317756
20210716,6.71,6.88,6.58,6.61,893805914,6022988960
20210719,6.49,6.49,6.25,6.33,716390705,4548540840
20210720,6.23,6.4,6.17,6.31,507745964,3188383295
20210721,6.31,6.35,6.22,6.24,570056351,3566866110
20210722,6.27,6.4,6.23,6.27,565872055,3562733028
20210723,6.24,6.24,6.05,6.1,660967074,4028467516
20210726,6.08,6.08,5.85,5.96,541008543,3220634951
20210727,5.92,6.35,5.81,6.25,1012908205,6209198673
20210728,6.2,6.2,5.8,5.96,555526168,3339290426
20210729,5.95,6.08,5.92,6.01,476929769,2861733981
20210730,5.96,6.28,5.9,6.12,627187860,3834746295
20210802,6.13,6.17,5.95,6.1,533699599,3230837658
20210803,6.03,6.14,5.97,5.99,466117306,2811818126
20210804,5.97,6.15,5.93,6.11,514523257,3100822756
20210805,6.05,6.1,5.98,6,382434310,2303100630
20210806,5.96,5.99,5.92,5.94,326106818,1937120680
20210809,5.96,5.99,5.88,5.89,350273398,2070615251
20210810,5.87,5.89,5.82,5.85,382940157,2237084736
20210811,5.85,6.03,5.77,5.92,595644676,3516384187
20210812,5.85,5.88,5.81,5.82,398823057,2322885975
20210813,5.8,5.81,5.71,5.72,393504276,2261638051
20210816,5.73,6.24,5.73,6.1,975397011,5826864413
20210817,6.15,6.15,5.9,5.91,663096687,3972931540
20210818,5.82,5.85,5.76,5.83,356977829,2072488903
20210819,5.81,5.9,5.76,5.83,288436045,1681640910
20210820,5.8,5.81,5.71,5.74,326506951,1873368308
20210823,5.72,5.8,5.7,5.75,270858866,1557440286
20210824,5.73,5.82,5.7,5.74,358216963,2055500575
20210825,5.71,5.73,5.6,5.62,408402490,2301017147
20210826,5.6,5.6,5.47,5.47,419130010,2308667408
20210827,5.55,5.7,5.52,5.53,412154178,2308717369
20210830,5.55,5.64,5.38,5.59,518465809,2835924857
20210831,5.53,5.57,5.47,5.5,285954840,1572915858
20210901,5.48,5.58,5.46,5.53,295418143,1633508680
20210902,5.52,6.06,5.49,5.98,1186926768,6973663706
20210903,5.99,6.58,5.9,6.5,1811661815,11559396781
20210906,6.67,6.69,6.05,6.38,1246768855,7876940614
20210907,6.25,6.69,6.21,6.55,1071021601,6850215391
20210908,6.66,6.88,6.53,6.54,1178267684,7844719485
20210909,6.37,6.39,6.22,6.24,802475867,5043062124
20210910,6.2,6.33,6.1,6.12,620703796,3836579067
20210913,6.12,6.19,6.01,6.16,539173593,3287389536
20210914,6.17,6.17,5.96,5.98,450146706,2721651922
20210915,5.94,6.22,5.92,6.16,517948684,3168637538
20210916,6.14,6.15,6,6.02,374088601,2265451103
20210917,5.99,6.62,5.98,6.62,1569246144,10078911342
20210922,6.77,7.28,6.71,7.28,1583413571,11236891893
20210923,7.65,7.65,6.9,6.96,1540421129,11079527112
20210924,6.94,7.35,6.77,7.11,1211879516,8575362308
20210927,7.3,7.35,6.6,6.88,994198780,6882182630
20210928,6.77,7.57,6.72,7.46,1286062993,9389622043
20210929,7.29,7.45,7.01,7.06,883286439,6349443501
20210930,7.09,7.5,6.93,7.37,864966789,6223538943
20211008,7.43,7.5,7.01,7.14,620487639,4431343196
20211011,7.22,7.25,6.7,6.84,612332283,4215289413
20211012,6.7,6.94,6.45,6.73,604744512,4023814901
20211013,6.64,6.64,6.36,6.49,443109651,2871685519
20211014,6.41,6.69,6.33,6.53,449812925,2935874306
20211015,6.48,6.75,6.43,6.68,414609783,2740001171
20211018,6.74,7.18,6.66,7,660360977,4589898636
20211019,6.97,7.03,6.86,6.9,410909920,2851204021
20211020,6.85,7.2,6.82,7.1,674684947,4760163818
20211021,7.05,7.05,6.82,6.88,529795651,3662363509
20211022,6.86,6.87,6.62,6.63,381318621,2561022761
20211025,6.7,6.9,6.65,6.8,390349506,2655262616
20211026,6.8,7.04,6.75,6.82,470291101,3251325402
20211027,6.82,7.27,6.74,7.15,985291314,6993553607
20211028,7.1,7.56,7.03,7.22,847323864,6164442084
20211029,7.15,7.24,6.87,7.24,729669341,5156603213
20211101,7.08,7.96,7.02,7.78,1334168108,10086400934
20211102,7.63,7.88,7.42,7.55,913612791,6964424326
20211103,7.52,7.56,7.22,7.41,592131331,4371230947
20211104,7.33,7.77,7.33,7.66,702327585,5365317957
20211105,7.6,7.7,7.03,7.07,872046464,6389743018
20211108,7.07,7.1,6.81,6.96,544078172,3775184852
20211109,7.1,7.26,7.02,7.13,586718194,4191106715
20211110,7.1,7.18,6.96,7.14,369750980,2609808809
20211111,7.09,7.09,6.9,6.92,379060919,2637401916
20211112,6.89,6.96,6.83,6.9,310911450,2143099709
20211115,6.87,6.87,6.63,6.7,476394057,3189286614
20211116,6.63,6.77,6.62,6.73,254954150,1707259812
20211117,6.75,6.78,6.66,6.73,253465783,1705664842
20211118,6.7,6.97,6.66,6.9,417226909,2856360612
20211119,6.88,6.88,6.76,6.86,256937189,1753837312
20211122,6.85,6.9,6.76,6.81,363334027,2468255899
20211123,6.81,6.81,6.68,6.7,307785370,2065284274
20211124,6.71,6.73,6.48,6.6,530713838,3498729345
20211125,6.62,6.75,6.61,6.65,312272068,2087374990
20211126,6.6,6.61,6.45,6.5,373490540,2423637994
20211129,6.35,6.61,6.3,6.54,338480164,2198536866
20211130,6.54,6.68,6.51,6.64,277313025,1837494761
20211201,6.64,6.76,6.6,6.74,349193883,2339168724
20211202,6.72,6.72,6.61,6.61,229133751,1520284715
20211203,6.59,6.89,6.53,6.86,588765426,3984912560
20211206,6.86,6.95,6.74,6.75,409852104,2807735494
20211207,6.77,6.81,6.6,6.69,314602128,2101784392
20211208,6.7,6.89,6.64,6.84,370033979,2520807565
20211209,6.78,7.09,6.75,7.03,616484459,4275045473
20211210,6.8,7.03,6.69,6.88,1335242201,9093609739
20211213,6.92,7.5,6.91,7.29,1243750786,9079427752
20211214,7.29,7.36,7.2,7.31,574601515,4180578744
20211215,7.27,7.47,7.12,7.25,704997387,5137329416
20211216,7.2,7.4,7.18,7.27,458157735,3337291868
20211217,7.25,7.7,7.22,7.41,836100355,6290566809
20211220,7.39,7.5,7.05,7.15,663462955,4782393002
20211221,7.22,7.27,7.14,7.23,313087098,2255211875
20211222,7.25,7.25,7.04,7.09,379267290,2700918180
20211223,7.06,7.58,7.03,7.48,881563829,6500611916
20211224,7.5,8.05,7.45,7.77,1015447634,7849997905
20211227,7.9,7.94,7.55,7.69,662991128,5129076280
20211228,7.69,7.73,7.39,7.47,490682885,3674987377
20211229,7.44,7.45,7.23,7.25,480932237,3519848909
20211230,7.23,7.42,7.22,7.32,386156013,2832421935
20211231,7.4,7.58,7.38,7.51,527775093,3953923441
20220104,7.57,7.69,7.41,7.43,403447135,3032557576
20220105,7.41,7.43,7.11,7.2,464689206,3353468197
20220106,7.12,7.25,7.09,7.19,317843694,2281411720
20220107,7.16,7.21,7.09,7.1,322743775,2302708394
20220110,7.11,7.13,6.9,7.04,305161303,2135357155
20220111,7.02,7.12,6.89,6.92,332432092,2325654711
20220112,6.94,7.01,6.8,6.97,431441480,2980501238
20220113,6.93,7.06,6.87,7,327607311,2283801260
20220114,6.94,7.06,6.89,6.93,263291475,1833729763
20220117,6.92,6.94,6.84,6.91,199869288,1377564149
20220118,6.93,7.15,6.87,7.11,411913734,2907164268
20220119,7.06,7.09,6.96,7.01,241384054,1693222484
20220120,7.02,7.18,6.96,7.09,310062169,2195356306
20220121,7.09,7.22,6.96,7,471236892,3349470108
20220124,6.88,6.97,6.81,6.87,285540480,1962457285
20220125,6.83,6.87,6.54,6.55,357453759,2390640061
20220126,6.61,6.77,6.58,6.68,252302280,1687820497
20220127,6.78,6.89,6.69,6.73,301041648,2045130502
20220128,6.77,6.92,6.65,6.86,293607869,2001018385
20220207,6.97,7.02,6.87,6.93,232412443,1614732416
20220208,6.91,7.06,6.83,7.05,241595207,1675686399
20220209,7.02,7.14,6.99,7.09,269729480,1910140067
20220210,7.12,7.14,7.04,7.11,237429720,1684756110
20220211,7.06,7.07,6.9,6.91,288220161,2006343197
20220214,6.85,6.87,6.71,6.75,263626293,1785771931
20220215,6.75,6.86,6.75,6.79,203295501,1378990773
20220216,6.83,6.85,6.75,6.79,167801169,1141222825
20220217,6.76,6.84,6.72,6.78,185562529,1257527685
20220218,6.74,6.81,6.7,6.79,165821063,1120783582
20220221,6.79,6.83,6.75,6.82,148516605,1008333601
20220222,6.79,6.8,6.72,6.79,171122136,1155627448
20220223,6.79,6.91,6.77,6.9,253063026,1732398924
20220224,6.86,7.02,6.67,6.77,397910051,2733592266
20220225,6.81,6.97,6.77,6.94,371905287,2557080284
20220228,6.94,7.13,6.9,7.13,580873435,4097930840
20220301,7.15,7.18,7.07,7.12,306737328,2184574904
20220302,7.07,7.09,6.97,7.01,240416417,1686645237
20220303,7.04,7.12,7.02,7.05,225413959,1591815559
20220304,7.01,7.1,6.93,7.03,224352244,1572812783
20220307,7,7.09,6.87,6.89,239846627,1670703369
20220308,6.86,6.88,6.7,6.71,253471102,1714882238
20220309,6.73,6.82,6.34,6.68,330848916,2192155823
20220310,6.8,6.89,6.68,6.84,295118108,2007192797
20220311,6.76,6.8,6.6,6.78,237242778,1590220516
20220314,6.73,6.74,6.55,6.56,210121270,1396650898
20220315,6.51,6.51,6.06,6.08,376077990,2363216274
20220316,6.19,6.3,5.91,6.29,340595882,2089377137
20220317,6.37,6.45,6.33,6.37,267217289,1705744100
20220318,6.34,6.51,6.3,6.51,245741170,1581220668
20220321,6.51,6.54,6.4,6.44,199195627,1286900418
20220322,6.43,6.43,6.32,6.36,172710196,1100352446
20220323,6.43,6.5,6.36,6.36,210137612,1347900441
20220324,6.32,6.32,6.2,6.26,170033942,1062873399
20220325,6.25,6.25,6.13,6.15,180085041,1113526271
20220328,6.12,6.21,6.08,6.19,153358847,945646238
20220329,6.21,6.27,6.19,6.2,123564800,769651720
20220330,6.25,6.3,6.25,6.27,164198746,1030049102
20220331,6.28,6.28,6.12,6.14,180935895,1118152486
20220401,6.11,6.15,6.07,6.14,161385722,986282421
20220406,6.17,6.31,6.14,6.27,210293112,1309844786
