日期,开盘价,最高价,最低价,收盘价,成交量,成交额
20240719,2.3,2.36,2.28,2.3,11234000,26112966
20240722,2.3,2.39,2.28,2.38,17656900,41532003
20240723,2.38,2.42,2.32,2.33,12560400,29840103
20240724,2.3,2.35,2.25,2.25,11781800,26944618
20240725,2.21,2.29,2.18,2.23,11532700,25776439
20240726,2.24,2.32,2.22,2.32,15225200,34904664
20240729,2.34,2.42,2.27,2.4,17193100,40527462
20240730,2.39,2.46,2.35,2.46,17477100,42470126
20240731,2.46,2.53,2.42,2.53,16404900,40859866
20240801,2.53,2.56,2.51,2.54,13835900,35144466
20240802,2.55,2.57,2.45,2.47,15484700,38855618
20240805,2.45,2.51,2.38,2.38,15071300,36971850
20240806,2.43,2.49,2.41,2.48,14566100,35674569
20240807,2.46,2.53,2.44,2.46,12438200,30999987
20240808,2.48,2.75,2.42,2.57,47794000,123795595
20240809,2.54,2.99,2.49,2.75,70814600,191219037
20240812,2.67,2.68,2.52,2.61,62061800,161974919
20240813,2.58,3.13,2.47,3.13,64698300,189377275
20240814,3.25,3.7,3.1,3.33,160194400,531737277
20240815,3.2,4,3.15,4,173346900,629593177
20240816,3.88,4.54,3.52,3.64,193889900,789519906
20240819,3.5,3.61,3.11,3.33,128281000,424145577
20240820,3.28,3.32,2.96,2.99,104362100,326752955
20240821,2.99,3.16,2.92,2.94,77910200,236919084
20240822,2.97,3,2.83,2.85,60515200,175393241
20240823,2.85,2.88,2.73,2.82,47577800,133238890
20240826,2.84,2.94,2.76,2.9,54828000,156913791
20240827,2.84,2.85,2.72,2.73,42593900,117833341
20240828,2.71,2.79,2.7,2.77,28453900,78225693
20240829,2.69,2.97,2.68,2.9,63215900,180058272
20240830,2.87,3.02,2.86,2.97,64035000,190035449
20240902,2.95,3.12,2.93,3.07,78497400,238440944
20240903,3,3.2,2.97,3.07,64104000,198294020
20240904,3.03,3.18,2.88,3.03,61618900,184996818
20240905,2.98,3.02,2.91,2.97,36655300,108434651
20240906,2.95,3.01,2.86,2.89,32054900,93609792
20240909,2.88,2.95,2.83,2.91,22338700,65015207
20240910,2.92,2.96,2.85,2.95,23258600,67646439
20240911,2.96,2.96,2.88,2.9,17735300,51392192
20240912,2.91,2.93,2.85,2.86,18531900,53568733
20240913,2.86,2.88,2.79,2.82,18970700,53607487
20240918,2.82,2.82,2.7,2.74,18401000,50442893
20240919,2.78,2.85,2.72,2.82,21417600,59926718
20240920,2.84,2.88,2.81,2.84,16772700,47716857
20240923,2.82,2.92,2.76,2.9,23835500,68234510
20240924,2.9,2.98,2.84,2.98,30475300,89162527
20240925,3,3.09,2.97,3.01,37702600,114253001
20240926,2.98,3.12,2.97,3.11,42149600,129443603
20240927,3.18,3.43,3.13,3.3,52978900,171816710
20240930,3.5,3.91,3.43,3.89,81728600,300003686
20241008,4.66,4.67,4.13,4.55,103107700,456842471
20241009,4.29,4.3,3.71,3.71,93989500,378933931
20241010,3.78,4.07,3.78,3.95,65473200,257340422
20241011,3.93,3.93,3.54,3.62,50945800,187409939
20241014,3.62,3.81,3.56,3.8,38087100,141169648
20241015,3.82,4.14,3.7,3.91,59449100,235670499
20241016,3.8,4,3.77,3.9,41081200,160172139
20241017,3.89,4.03,3.86,3.91,38595900,152571243
20241018,3.9,4.13,3.81,4.04,55685700,221495450
20241021,4.1,4.29,4,4.23,61432400,255089189
20241022,4.24,4.3,4.05,4.11,55571600,231063786
20241023,4.07,4.29,4.05,4.11,47413700,196344227
20241024,4.1,4.2,4,4.06,31737900,129372161
20241025,4.05,4.25,4.05,4.16,50576700,210480118
20241028,4.15,4.45,4.12,4.44,63776800,277028553
20241029,4.55,4.95,4.38,4.59,105365500,489787679
20241030,4.53,5.5,4.33,5.18,128841500,622222400
20241031,5.19,5.23,4.95,4.96,98866700,498954274
20241101,4.88,4.93,4.38,4.4,79171600,362644784
20241104,4.31,4.52,4.31,4.43,42012300,185960115
20241105,4.4,4.65,4.36,4.59,45142100,204854371
20241106,4.65,4.88,4.56,4.69,50530200,238815831
20241107,4.6,5.14,4.5,5.02,67990600,331198636
20241108,5,5.87,4.87,5.22,100567300,535590199
20241111,5.13,5.38,5.12,5.22,63330900,329537251
20241112,5.25,5.25,4.92,5,50915400,257088483
