日期,开盘价,最高价,最低价,收盘价,成交量,成交额
20210318,162.79,167.26,161.51,164,1666110,272697566
20210319,159.98,162.9,153.2,154,2038148,319888511
20210322,153,156.5,146.6,155.81,2764911,419800184
20210323,155,158.43,154.5,156.4,1092065,170624707
20210324,156,158.87,153.4,155.25,955036,148982509
20210325,153.42,161.55,152.65,160.03,1292671,204861140
20210326,159.88,161.99,157.11,159.15,1374187,219574394
20210329,158,163.3,157.14,159.99,1341197,215396168
20210330,159.99,164.91,159.22,160.73,1311504,212121564
20210331,161.28,161.98,154.89,159.35,1242951,195877963
20210401,159,161.17,158.2,160.99,879130,140665019
20210402,161.05,167.58,161.01,164.38,1300151,213791946
20210406,166.08,166.08,160,161,1091701,176418275
20210407,161.45,161.46,155.51,158.99,1202442,190230878
20210408,158.99,168.13,157.22,165.09,1969496,323698715
20210409,164.51,167.77,161.37,162.75,959835,157002034
20210412,163,166.99,160.23,166.2,2023736,332599156
20210413,165,173.49,164.4,169.51,2154447,367971222
20210414,170.54,174.63,167.4,172.83,1565055,268972902
20210415,172.94,178.9,172.84,175.45,1883675,329882772
20210416,177,177,169.02,170.43,1774300,303992270
20210419,171,180,169.23,179.94,2034217,359288788
20210420,180.68,185.98,180,181.05,1658467,303459660
20210421,181.8,186.5,181.06,186.3,1622709,300171797
20210422,187.35,194.5,187.21,193.4,2236045,427729537
20210423,184.93,184.93,175.6,178.2,3555741,635252133
20210426,177.62,179.98,172.93,176.63,2477501,437630119
20210427,176.63,181.66,175.09,179.99,1404755,251541957
20210428,180,182.3,176.6,180.5,2083044,373781731
20210429,181,182.51,177.32,179.54,1220683,219147683
20210430,180,183.45,177,182.75,2383344,431102274
20210506,182.75,183.75,175.53,179.31,1457052,260724332
20210507,179.21,182.65,171.7,172.2,1325768,233095480
20210510,173,180.76,171.11,176.98,1564268,276938978
20210511,177.33,177.99,171.5,173.7,994406,173021142
20210512,173.09,174.88,170.3,174.18,894574,154810772
20210513,173.84,174,171.2,172.41,950714,163901319
20210514,172.36,176.22,167.8,175.25,1816490,313411956
20210517,175,183,174.59,180.09,1678378,301956807
20210518,179.43,180.6,173.1,174.8,1146330,201147494
20210519,174.8,174.81,171.68,172.19,890753,153871725
20210520,171.78,174.5,171.22,172.04,1075439,185422285
20210521,170.33,171.95,158.3,158.8,4269278,691850453
20210524,158,163,155.11,163,1845873,295913861
20210525,162.73,166.7,160.15,165.66,1999190,327159854
20210526,165.66,167.49,164.01,165.58,1192650,197530452
20210527,166.02,169.88,164.1,168.48,1268532,212665058
20210528,168.48,170.6,166.45,167.47,958393,161468991
20210531,165.81,170.99,165.8,170.99,1170261,197399247
20210601,171.97,173.5,166.24,172.1,2052212,349617348
20210602,172.7,172.7,165,166.31,1232742,206616651
20210603,165.39,167.88,163.74,164.62,1108745,183942602
20210604,165,174.8,163.69,172.99,2429056,415693494
20210607,174.8,177.96,173.3,176.5,1841322,323423785
20210608,179,181.26,174,177.49,1690660,300666036
20210609,177,178.85,170.8,171.99,1262766,218751672
20210610,172.39,178.77,171,175.28,1336991,234907952
20210611,175.3,177.16,170.5,173.36,1613743,281744465
20210615,173.85,179.5,173.35,174,1856187,328524784
20210616,173.93,177.5,170.13,175.7,1684859,292925105
20210617,174,175.49,171.01,173.66,1287815,223609287
20210618,175,177.54,172.53,177.2,1746358,306851959
20210621,178,184.68,176.49,184.3,2519786,458022193
20210622,184.5,186.79,180.94,186,1742723,321167331
20210623,187.25,187.32,177.99,182.75,2547458,464257050
20210624,182.74,185.98,179.19,183,1370556,249821041
20210625,184.38,186.99,182,186.61,1704124,315132088
20210628,187.79,193.5,186.66,193.3,1829802,349824685
20210629,193.3,200.88,192.04,199.87,2078554,410690975
20210630,199.9,200.62,195.3,196.71,853280,168581132
20210701,199,209.84,196.5,204,1945910,396612081
20210702,203.94,204.77,192.18,195.44,1892250,372772855
20210705,194,197.15,191.55,195.8,1392882,271660550
20210706,195.12,196.4,177.11,180.66,2651957,487074909
20210707,180.6,189.1,179.3,183,1782710,327783359
20210708,183.71,184.39,175,176,1602728,286023213
20210709,174.59,175,167.34,174.11,2048112,351843384
20210712,174.15,184.47,170.63,183.99,1588670,285902382
20210713,183.99,185,180.18,183.96,839998,153733997
20210714,182.09,190.38,181.09,186.25,1172875,219005222
20210715,186.13,186.67,182.47,183.5,851046,156800694
20210716,182.66,183,178,180.13,1381535,248751790
20210719,177.88,183.35,177.21,178.52,853850,153317355
20210720,178.24,180.61,177.22,178.73,578059,103226270
20210721,178,183.4,176,182.15,1101284,197698496
20210722,183.01,183.33,178.08,179.03,1179371,211576660
20210723,180.04,180.04,172,172.21,1747275,303382902
20210726,170.5,172,165,168.12,1529793,257574728
20210727,165,170.8,160.5,162.59,2092896,348702493
20210728,159.58,163.21,158,160.37,1321013,212083811
20210729,163.82,166,155.5,157.2,1480779,234925296
20210730,158.5,161.63,156.42,161.1,1550374,247502751
20210802,160.01,168.16,159.56,166.85,1115692,183982365
20210803,166.95,178,165.8,177.3,1701557,295213735
20210804,177.13,182.6,176,182,1312623,237227966
20210805,186,186,181.06,183.5,1208161,222269264
20210806,182.8,183.91,178.34,180,1104435,198934983
20210809,179.99,185,178.65,180,933873,168413638
20210810,180,181.4,177.56,179.72,1493946,267565780
20210811,178.58,181.16,177,178.29,1058918,189499052
20210812,178.83,180.33,176.5,176.5,718787,127841269
20210813,174.01,178.3,173,175.59,899722,157867592
20210816,174,181.88,173.1,177.96,1327140,236705064
20210817,179.84,183.99,178,179,1727119,312499601
20210818,178,183,178,179.29,1077472,194212626
20210819,181.9,184.42,179.01,182.85,1342792,244681690
20210820,182.85,182.85,165,176.88,3338617,569283448
20210823,169.98,174.2,166.05,172.3,1122704,191819714
20210824,170,173,169.52,170,1266157,215755902
20210825,167,168.52,160,163,2455510,399267572
20210826,162,162.51,157.09,157.2,1701492,270058894
20210827,159,159.91,151.8,153.68,1809107,280643229
20210830,153.66,156.89,150,156.68,1408708,217591071
20210831,156.3,158.5,150,157.19,2004570,306930325
20210901,155.01,159.36,151.5,158.31,1590007,248656044
20210902,158.5,160.6,154.15,154.16,1226802,192484125
20210903,153,159.18,152.11,157.78,865964,135854305
20210906,157.85,165,154.51,164.2,1622322,260170046
20210907,162.2,175,162.02,175,2425265,413011947
20210908,173.22,176,168,168,1383707,236396496
20210909,167.31,171.77,166.22,168.64,761434,128672876
20210910,169.05,179.5,169.05,175.59,1756306,308733320
20210913,176.3,178.5,173,175.15,676306,118961791
20210914,175.15,177.89,172,173.37,707272,123027159
20210915,172.81,174.3,168,172.8,702320,120550718
20210916,172.7,174.88,169.21,170,1037841,176978000
20210917,171.98,178.5,165.89,178.39,1311877,229147990
20210922,175,181.18,174,178.51,865018,155011967
20210923,179.93,180,171,172.11,1459307,253335909
20210924,172.65,182,172.64,181.98,2246851,403682202
20210927,180.24,185,178.6,183.45,1533607,281272610
20210928,182,182,174,176,1030073,182397143
20210929,173.8,179.25,170.81,178.16,970016,170033776
20210930,177.56,180,171.5,173.5,1056053,182787017
20211008,172.19,184.75,171.13,178.65,1355458,243340982
20211011,177.95,181.98,176.2,178.46,689095,123302387
20211012,178.52,184,176,181.98,953523,172402363
20211013,181.5,187,179.6,184.74,1026046,188959757
20211014,183.59,183.59,178.11,180.4,603408,108785396
20211015,182.02,189.98,179.06,189.77,1727967,323267087
20211018,189.99,193.99,186,189,1912087,363932721
20211019,187.5,191,186.31,188.95,675405,127413349
20211020,188.75,192,186.7,188.59,730453,137404067
20211021,190,195,189.28,192.33,1489124,286164936
20211022,193.99,193.99,188.5,191.47,831360,158460963
20211025,190,194.78,189.02,194.14,1075883,207679530
20211026,192.9,196.88,189.72,189.74,889515,171557333
20211027,190.01,191.97,186.1,191.5,748806,142190664
20211028,195,210.65,192.66,210.65,2309149,476952013
20211029,213.77,224.43,197.41,201,4024289,833464122
20211101,202.98,210.65,197.99,198.3,2670319,544969508
20211102,196.8,202,194.09,195.91,1689447,333627366
20211103,195.36,201.74,193.11,200.29,1272674,251834074
20211104,200.99,206.29,198.18,205,1354958,275583355
20211105,205,208.8,203.23,205.49,1110756,229405743
20211108,203,205.44,198.02,199,964969,193406159
20211109,200,200.8,196.65,200.01,662856,132224436
20211110,199.53,209.98,198.01,207.29,1708300,353080146
20211111,207.19,207.2,193.46,199.9,1741481,345893545
20211112,198.81,199.85,188.99,190.2,1406138,270462453
20211115,190.5,191.49,186.59,188.89,749387,141264894
20211116,188.3,193,184.16,192.24,954686,181301767
20211117,191,191.98,187.52,190.29,510538,96987133
20211118,191.99,195.5,187.16,195.05,965890,185986583
20211119,194.65,198.5,191.07,198.37,902093,176400426
20211122,199,200.49,194.74,197.21,695701,137703568
20211123,197.11,201.58,195,196.98,701597,138688457
20211124,195.58,200,195.27,196.03,561458,110642334
20211125,198,203.66,192.44,193.07,733230,143437169
20211126,192.57,194.65,190.5,191.08,520399,99908988
20211129,188.75,193,187.8,191.37,967247,183874435
20211130,191.37,200,191,198.65,1071692,210173262
20211201,199.81,199.85,193.28,194.4,738696,144217741
20211202,194.52,196.52,192.5,195.52,606528,117848636
20211203,196.32,199.17,191.61,199,722996,141690322
