日期,开盘价,最高价,最低价,收盘价,成交量,成交额
20240719,3.65,3.7,3.61,3.68,5661500,20736039
20240722,3.68,3.74,3.64,3.69,6423300,23746386
20240723,3.68,3.73,3.63,3.63,7078500,26065336
20240724,3.62,3.63,3.54,3.56,6807700,24381422
20240725,3.55,3.62,3.51,3.57,5113500,18249306
20240726,3.58,3.65,3.58,3.63,4711900,17050313
20240729,3.62,3.65,3.59,3.6,4884400,17631302
20240730,3.58,3.65,3.58,3.63,6325600,22899311
20240731,3.62,3.75,3.61,3.74,6997900,25950607
20240801,3.73,3.79,3.73,3.77,6553400,24679489
20240802,3.75,3.93,3.73,3.85,12714500,49042754
20240805,3.86,3.9,3.76,3.76,10050400,38508935
20240806,3.81,3.87,3.78,3.87,8177700,31382659
20240807,3.87,3.9,3.83,3.83,5616200,21595454
20240808,3.83,3.87,3.8,3.83,6057300,23232376
20240809,3.85,3.86,3.78,3.79,5321100,20334431
20240812,3.8,3.86,3.78,3.81,5326000,20367745
20240813,3.84,3.85,3.76,3.82,5652300,21487192
20240814,3.83,3.84,3.76,3.77,4255400,16105785
20240815,3.77,3.8,3.73,3.79,5137100,19391710
20240816,3.76,3.79,3.72,3.77,4945800,18565599
20240819,3.78,3.8,3.74,3.76,4012700,15092207
20240820,3.75,3.76,3.62,3.63,5777800,21175721
20240821,3.64,3.68,3.6,3.64,4361600,15869134
20240822,3.64,3.67,3.57,3.59,4373800,15830415
20240823,3.59,3.61,3.55,3.56,4889400,17484257
20240826,3.55,3.62,3.51,3.6,4796800,17151356
20240827,3.61,3.67,3.6,3.62,5415600,19663654
20240828,3.62,3.72,3.59,3.7,5441000,20004985
20240829,3.67,3.72,3.64,3.7,6073800,22422155
20240830,3.67,3.76,3.67,3.72,6386700,23830945
20240902,3.71,3.74,3.67,3.67,5746700,21281789
20240903,3.66,3.71,3.62,3.64,5717600,20914304
20240904,3.63,3.66,3.57,3.58,4237700,15310118
20240905,3.59,3.64,3.58,3.62,3321400,12013709
20240906,3.63,3.64,3.53,3.54,5322700,18995417
20240909,3.54,3.61,3.52,3.57,5158500,18433361
20240910,3.59,3.6,3.52,3.57,3989300,14167978
20240911,3.57,3.58,3.51,3.52,3646200,12887589
20240912,3.53,3.58,3.51,3.56,4738900,16830683
20240913,3.55,3.57,3.51,3.51,4180100,14757797
20240918,3.53,3.54,3.4,3.45,5262400,18117769
20240919,3.46,3.58,3.46,3.57,5619500,19906493
20240920,3.56,3.56,3.49,3.51,3773700,13279730
20240923,3.5,3.54,3.49,3.5,3155600,11092156
20240924,3.53,3.63,3.52,3.63,6833900,24462626
20240925,3.65,3.74,3.65,3.67,6645900,24565058
20240926,3.67,3.8,3.66,3.79,6527600,24371347
20240927,3.89,3.95,3.8,3.91,10766300,41706107
20240930,4,4.24,3.92,4.21,24955400,102457664
20241008,4.62,4.63,4.23,4.42,25146000,110701683
20241009,4.4,4.4,4.05,4.24,23190900,98226978
20241010,4.32,4.33,4.12,4.19,13890800,58777971
20241011,4.18,4.19,3.98,4.01,10527900,42934669
20241014,4.02,4.13,3.99,4.12,9614400,39119540
20241015,4.1,4.18,4.07,4.14,8501700,35168775
20241016,4.1,4.25,4.09,4.19,7677400,31973190
20241017,4.19,4.35,4.14,4.15,9204000,38956368
20241018,4.17,4.24,4.13,4.2,8041300,33589957
20241021,4.23,4.43,4.17,4.37,17689000,76292493
20241022,4.37,4.55,4.36,4.48,15049000,67414565
20241023,4.45,4.5,4.36,4.39,11143300,49260806
20241024,4.37,4.46,4.37,4.43,6329500,27947367
20241025,4.43,4.46,4.4,4.43,7263500,32200787
20241028,4.46,4.48,4.42,4.47,12057800,53604870
20241029,4.49,4.53,4.36,4.37,9833300,43520221
20241030,4.38,4.47,4.37,4.4,9407000,41591257
20241031,4.4,4.46,4.39,4.42,7573500,33547810
20241101,4.43,4.45,4.26,4.28,15719600,68220708
20241104,4.25,4.4,4.25,4.39,15841300,68761065
20241105,4.39,4.43,4.34,4.42,14147000,61944492
20241106,4.44,4.48,4.38,4.46,13755500,61030081
20241107,4.46,4.6,4.42,4.58,14361700,65228581
20241108,4.61,4.68,4.49,4.57,14153400,64367586
20241111,4.58,4.6,4.5,4.56,12998400,58938663
20241112,4.56,4.64,4.51,4.54,14931000,68469330
20241113,4.54,4.59,4.42,4.49,11405200,51175829
20241114,4.49,4.51,4.39,4.41,8377300,37267651
20241115,4.41,4.45,4.32,4.33,8696000,38230102
20241118,4.36,4.39,4.23,4.26,10519700,45196169
20241119,4.26,4.44,4.25,4.44,14362000,62843978
20241120,4.41,4.51,4.41,4.46,8665900,38753649
20241121,4.47,4.56,4.46,4.54,9394100,42418917
20241122,4.52,4.59,4.36,4.38,8862900,39761083
20241125,4.41,4.48,4.36,4.48,7804000,34606074
20241126,4.47,4.57,4.47,4.52,8764300,39707806
20241127,4.51,4.51,4.35,4.5,8136800,36021285
20241128,4.49,4.57,4.48,4.55,9934100,45109353
20241129,4.57,4.62,4.5,4.59,8785300,40187616
20241202,4.59,4.71,4.59,4.68,11050000,51481796
20241203,4.69,4.76,4.66,4.72,10263300,48332249
20241204,4.69,4.75,4.56,4.58,9351200,43359865
20241205,4.58,4.65,4.56,4.64,7735400,35681767
20241206,4.63,4.69,4.6,4.69,8266500,38488944
20241209,4.7,4.75,4.65,4.7,7983200,37507145
20241210,4.8,4.83,4.64,4.65,8348400,39347389
20241211,4.64,4.74,4.63,4.73,7216700,33995473
20241212,4.73,4.88,4.72,4.85,12645600,60773983
20241213,4.86,5.03,4.79,4.86,23622700,115908644
20241216,4.84,4.96,4.84,4.87,12705000,62222137
20241217,4.91,4.91,4.6,4.62,12373700,58174957
20241218,4.66,4.73,4.55,4.66,8502600,39508133
20241219,4.63,4.93,4.62,4.86,20177000,96176620
20241220,4.91,4.96,4.73,4.77,15271200,73178313
20241223,4.76,4.76,4.48,4.49,13343900,61166838
20241224,4.49,4.55,4.45,4.52,7447000,33538273
20241225,4.5,4.53,4.34,4.41,8478100,37298305
20241226,4.4,4.53,4.38,4.49,6974700,31138722
20241227,4.49,4.66,4.47,4.65,9330000,42939857
20241230,4.64,4.64,4.47,4.55,8654600,39172605
20241231,4.56,4.65,4.46,4.47,8050500,36721724
20250102,4.48,4.53,4.35,4.38,7563800,33620099
20250103,4.39,4.41,4.23,4.25,7565500,32686196
20250106,4.28,4.35,4.11,4.28,6135500,26139320
20250107,4.34,4.34,4.15,4.27,10322300,43550717
20250108,4.26,4.3,4.11,4.19,6879900,28924335
20250109,4.19,4.22,4.12,4.15,6404200,26729781
20250110,4.16,4.16,4.01,4.01,7796700,31820579
20250113,3.97,4.04,3.89,4.02,8707600,34636643
20250114,4.02,4.14,4.01,4.13,10116200,41356033
20250115,4.14,4.16,4.09,4.13,6125100,25267953
20250116,4.14,4.24,4.12,4.17,6400300,26747488
20250117,4.16,4.59,4.1,4.59,15201800,68788999
20250120,4.69,5,4.43,4.73,56982700,268659534
20250121,4.69,4.72,4.48,4.52,32355200,147349319
20250122,4.47,4.5,4.35,4.36,19775800,86799828
20250123,4.4,4.46,4.33,4.33,15358800,67561992
20250124,4.34,4.37,4.28,4.3,12308800,53068024
20250127,4.3,4.48,4.3,4.36,12452800,54815734
20250205,4.35,4.43,4.3,4.34,10175900,44375138
20250206,4.33,4.36,4.27,4.36,11437500,49360820
20250207,4.35,4.46,4.35,4.42,14283700,62990590
20250210,4.42,4.48,4.42,4.47,9975900,44416903
20250211,4.46,4.48,4.41,4.45,8034900,35683576
20250212,4.45,4.52,4.44,4.48,10278300,45937903
20250213,4.47,4.5,4.42,4.42,8318500,37090956
20250214,4.42,4.45,4.4,4.4,7030500,31102712
20250217,4.39,4.49,4.39,4.48,10445700,46620160
20250218,4.47,4.48,4.33,4.34,9253100,40703482
20250219,4.34,4.38,4.32,4.38,6654200,28975694
20250220,4.38,4.43,4.36,4.43,6588800,29024123
20250221,4.43,4.43,4.32,4.38,8001100,34942943
20250224,4.38,4.48,4.36,4.48,12314500,54773191
20250225,4.44,4.45,4.38,4.4,8772100,38722231
20250226,4.41,4.47,4.4,4.44,6902000,30615436
20250227,4.45,4.46,4.37,4.46,9834500,43524750
20250228,4.44,4.46,4.35,4.36,8511300,37453267
20250303,4.37,4.44,4.36,4.39,6925000,30516101
20250304,4.38,4.47,4.36,4.46,9137800,40523430
20250305,4.46,4.47,4.36,4.39,7670900,33637102
20250306,4.4,4.44,4.37,4.42,6779100,29922187
20250307,4.41,4.44,4.38,4.4,6068900,26779811
20250310,4.41,4.5,4.4,4.44,9483700,42236821
20250311,4.42,4.48,4.39,4.47,7534400,33424109
20250312,4.47,4.51,4.44,4.49,6622900,29669170
20250313,4.48,4.58,4.47,4.55,12277700,55511227
20250314,4.54,4.66,4.53,4.66,13044800,60279460
20250317,4.69,4.72,4.63,4.69,12474900,58428292
20250318,4.68,4.71,4.63,4.67,8584400,40004545
20250319,4.67,4.7,4.65,4.68,6563200,30681698
20250320,4.66,4.7,4.64,4.69,6563100,30663575
20250321,4.69,4.71,4.62,4.64,8539200,39827827
20250324,4.64,4.66,4.46,4.53,10325500,46951019
20250325,4.54,4.67,4.51,4.66,10858900,49859372
20250326,4.65,4.89,4.63,4.77,17547700,83467084
20250327,4.81,5.25,4.72,5.25,65084100,328893581
20250328,5.01,5.26,4.95,5,72356300,367099564
20250331,4.89,5.02,4.68,4.72,47177200,225572549
20250401,4.67,5.19,4.65,5.19,29188400,147628425
20250402,5.19,5.46,5.1,5.4,113472000,596132477
20250403,5.94,5.94,5.94,5.94,25714600,152744605
20250407,6.53,6.53,6.53,6.53,26912300,175737025
20250408,7.18,7.18,7.18,7.18,23919500,171742067
20250409,7.9,7.9,7.9,7.9,7445300,58817475
20250410,7.9,8.69,7.54,8.5,303017500,2469586546
20250411,8.14,8.2,7.65,7.65,148555800,1152278979
20250414,6.89,7.46,6.89,7.09,206369800,1451895103
20250415,7.05,7.66,7.04,7.22,171264200,1253619051
20250416,6.9,6.95,6.5,6.5,159581200,1049458105
20250417,6.36,6.46,6.15,6.18,123895200,777423591
20250418,6.19,6.31,6.14,6.2,88151700,549599109
20250421,6.1,6.33,6.06,6.25,84546600,523851566
20250422,6.17,6.8,6.12,6.58,145337500,944342375
20250423,6.5,6.5,6.25,6.26,102342700,648866578
20250424,6.19,6.89,6.14,6.55,157325400,1050121235
20250425,6.45,6.65,6.32,6.43,101373400,657830104
20250428,6.4,6.41,6.06,6.2,93002600,572521875
20250429,6.17,6.44,6.08,6.25,69555000,435169170
20250430,6.3,6.48,6.08,6.09,70670500,436697574
20250506,6.09,6.18,6.01,6.18,65201700,399621578
20250507,6.22,6.43,6.19,6.38,97292900,616787274
20250508,6.32,6.42,6.18,6.34,63845100,401567032
20250509,6.39,6.45,6.18,6.18,58619400,367672674
20250512,6.16,6.23,6.12,6.18,48274200,297454849
20250513,6.21,6.28,6.16,6.23,49317000,306950848
20250514,6.27,6.85,6.26,6.85,129059500,845554019
20250515,6.85,7.4,6.76,7.09,191489900,1357559475
20250516,6.92,7.26,6.76,7.06,129387700,903811972
20250519,6.76,6.86,6.6,6.82,107813900,726177178
20250520,6.8,7.21,6.75,7.12,135718900,953075875
20250521,7.12,7.59,6.96,6.97,145335800,1044779421
20250522,6.81,7,6.65,6.66,94844200,642041700
20250523,6.63,6.71,6.48,6.49,59051000,388827000
